n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
9.0,469.0,0.567741934263,0.999999996416,0.756272398723,3.0,2.0,1.0,0.0,5.0575692963800005,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,462.0,65.1428571429,6300.0,297871.428571,1868.46875,5055.40672783,3341.80322629,4500.0,4500.0,4500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029236262276,0.172069358774,0.333367503644,0.0286863685654,0.4366405067409999,0.366238038278,0.056110446571,0.0298507462687,0.0234541577825,0.56,0.44,0.411525974026,0.1,0.6,-0.2867424242419999,-0.8,-0.1,0.0,0.0,0.5,0.0,651
12.0,190.0,0.631016039406,0.999999991304,0.76521738465,5.0,2.0,0.0,0.0,4.9,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,285.0,120.428571429,9100.0,277414.285714,3121.08503717,5751.45454545,3943.38715651,371.0,11200.0,5785.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0289028730626,0.0285759629699,0.028602946989,0.0286476511169,0.885270565862,0.462121212121,0.19571969697,0.0684210526315999,0.0105263157895,0.8666666666670001,0.133333333333,0.336363636364,0.1,0.6,-0.229166666667,-0.291666666667,-0.166666666667,0.266666666667,0.0333333333333,0.233333333333,0.0333333333333,18400
8.0,335.0,0.548192769433,0.999999994709,0.7195767157690001,6.0,6.0,1.0,0.0,4.797014925369999,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1000.0,405.333333333,0.0,312142.857143,0.0,3587.84615385,2352.83955502,2000.0,7300.0,5525.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0287030641131,0.0285759520969,0.172103980577,0.0285738652178,0.7420431379960001,0.476278659612,0.14503968254,0.0417910447760999,0.0149253731342999,0.736842105263,0.263157894737,0.357142857143,0.1,0.5,-0.216785714286,-0.5,-0.0714285714286,0.0,0.0,0.5,0.0,969
8.0,485.0,0.46750524011,0.999999996337,0.644688642327,15.0,1.0,1.0,0.0,4.62680412371,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,679.0,249.0,5000.0,333020.0,1672.5,3488.44926918,2653.03640408,1400.0,1400.0,1400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0400884718249,0.04000049609,0.6390605413930001,0.240847569623,0.0400029210687,0.414488636364,0.00783617424242,0.0247422680412,0.020618556701,0.545454545455,0.4545454545449999,0.24797979798,0.1363636363639999,0.416666666667,-0.2725,-0.8,-0.1,0.0,0.0,0.5,0.0,1000
8.0,834.0,0.514007307535,0.999999998088,0.6921606105310001,12.0,0.0,1.0,0.0,4.93285371703,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,877.0,247.625,5200.0,231212.5,1901.57142857,4508.41081081,2678.05842388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.166198096286,0.0250009988341999,0.625115850102,0.0256066500400999,0.158078404737,0.454150619911,0.130825334086,0.0431654676259,0.0227817745803,0.654545454545,0.345454545455,0.415728715729,0.1,1.0,-0.267293233083,-0.5,-0.05,0.0,0.0,0.5,0.0,1200
12.0,418.0,0.548543687989,0.999999996094,0.695312497284,12.0,2.0,1.0,0.0,4.84449760766,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,664.0,158.0,1800.0,377025.0,973.8,3709.56132075,2539.63830293,1800.0,1800.0,1800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0251600903642,0.0250023213617,0.64437983298,0.0250003653587,0.280457389935,0.3940476190479999,0.144166666667,0.0406698564593,0.0215311004785,0.653846153846,0.346153846154,0.407352941176,0.05,0.6,-0.146296296296,-0.3,-0.05,0.0,0.0,0.5,0.0,898
10.0,238.0,0.6113537091210001,0.999999992857,0.749999994643,3.0,1.0,1.0,0.0,4.9201680672300006,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,974.0,228.666666667,6300.0,193322.222222,1873.29411765,3637.0,2505.10519936,1100.0,1100.0,1100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.243545088966,0.0222228192815,0.6897526980769999,0.0222226018497,0.0222567918265,0.569489795918,0.107040816327,0.0168067226891,0.00840336134454,0.666666666667,0.3333333333329999,0.318571428571,0.16,0.5,-0.2625,-0.4,-0.125,0.0,0.0,0.5,0.0,1200
8.0,712.0,0.486486485794,0.999999997602,0.6858513173,1.0,1.0,1.0,0.0,4.88764044944,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,2000.0,197616.666667,1122.57142857,3488.44926918,2401.78560433,2000.0,2000.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333343249411,0.0333338774356,0.520187824461,0.0333336512980999,0.379810321864,0.357843406593,0.0736584249084,0.0294943820225,0.0280898876404,0.512195121951,0.4878048780489999,0.357023809524,0.05,0.8,-0.140863095238,-0.2,-0.05,0.0,0.0,0.5,0.0,974
12.0,875.0,0.412470023486,0.999999997904,0.580712787043,3.0,2.0,3.0,0.0,4.23314285714,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,521.0,229.777777778,0.0,234760.0,0.0,3488.44926918,2361.9463874000003,2000.0,2000.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0200291833207,0.0200835540526,0.0200007853215,0.0200006403602999,0.919885836945,0.416009036501,0.128423580063,0.0365714285714,0.0148571428570999,0.711111111111,0.288888888889,0.378835227273,0.1,1.0,-0.215811965812,-0.7,-0.1,0.0,0.0,0.5,0.0,1600
14.0,220.0,0.645454542521,0.999999992857,0.771428565918,6.0,3.0,1.0,1.0,5.01818181818,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,473.0,119.4,11700.0,338370.0,2230.35294118,6739.56097561,3611.30459387,2700.0,2700.0,2700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0200214748658,0.3204586643879999,0.0200337783852,0.1867623677169999,0.452723714644,0.439267676768,0.149810606061,0.0409090909091,0.00909090909091,0.8181818181820001,0.181818181818,0.305303030303,0.1363636363639999,0.5,-0.2625,-0.4,-0.125,0.0,0.0,0.5,0.0,1600
14.0,281.0,0.601423485404,0.999999993939,0.78181817708,4.0,2.0,1.0,1.0,4.84697508897,5.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,548.0,136.25,0.0,439480.0,0.0,5825.27027027,3002.1344266999995,2000.0,2000.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43988247896,0.0400027808056,0.240041641869,0.239355115604,0.0407179827612,0.378611111111,0.0290555555555999,0.0213523131673,0.0284697508897,0.428571428571,0.5714285714289999,0.261111111111,0.1,0.4,-0.113194444444,-0.3333333333329999,-0.05,0.0,-0.05,0.5,0.05,5400
14.0,375.0,0.5567867020589999,0.999999995349,0.7209302292049999,5.0,3.0,1.0,0.0,4.808,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1400.0,434.333333333,1400.0,363900.0,1400.0,3488.44926918,2546.44458729,905.0,5200.0,3052.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333483249691,0.0334231352183,0.0333399988657,0.0333349607567,0.86655358019,0.442803030303,0.113813131313,0.032,0.024,0.5714285714289999,0.428571428571,0.406060606061,0.1,0.6,-0.162037037037,-0.25,-0.125,0.0,0.0,0.5,0.0,1500
10.0,275.0,0.642066418295,0.999999993506,0.87012986448,4.0,3.0,2.0,1.0,4.33454545455,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,674.0,293.666666667,9100.0,182433.333333,2039.0,4036.46153846,2987.9380784,1100.0,1100.0,1100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0340074650677,0.0334361905638,0.197694926627,0.0334256257592,0.701435791982,0.603009259259,0.1077651515149999,0.0472727272726999,0.0218181818182,0.6842105263160001,0.315789473684,0.4047202797199999,0.1,0.9,-0.429166666667,-1.0,-0.025,0.0,0.0,0.5,0.0,16800
11.0,292.0,0.58657243609,0.999999994949,0.661616158275,10.0,4.0,1.0,0.0,4.821917808219999,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,469.0,183.333333333,0.0,315442.857143,0.0,3488.44926918,1879.5564337,584.0,1600.0,1092.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.192268556574,0.0285788031699999,0.0285756521888,0.1700022185029999,0.580574769564,0.3422438672439999,0.0588636363636,0.0205479452055,0.0102739726027,0.666666666667,0.3333333333329999,0.1825757575759999,0.1363636363639999,0.3,-0.0916666666667,-0.125,-0.025,0.4545454545449999,0.1363636363639999,0.0454545454545,0.1363636363639999,592
12.0,893.0,0.474518685759,0.999999998155,0.6457564563729999,3.0,2.0,1.0,0.0,4.91153415454,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1300.0,184.857142857,1300.0,197385.714286,1300.0,4180.40240518,2681.22065751,800.0,800.0,800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0288305182389,0.0285748488007,0.65374915102,0.0286066224033,0.260238859537,0.3723349567099999,0.069825487013,0.0279955207167,0.0190369540873,0.595238095238,0.4047619047619999,0.347575757576,0.1,0.9,-0.235539215686,-0.75,-0.1,0.0,0.0,0.5,0.0,569
8.0,258.0,0.648221341311,0.999999993056,0.861111105131,7.0,7.0,1.0,1.0,4.410852713180001,6.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,321.0,134.0,8700.0,312516.666667,2168.54545455,4526.81155779,3315.67728175,1100.0,2300.0,1800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.533911329172,0.0333691601015,0.2308757638219999,0.0335880111021,0.168255735802,0.596310507674,0.277951593861,0.062015503876,0.0116279069767,0.8421052631579999,0.157894736842,0.450710227273,0.1,0.7,-0.1738095238099999,-0.4,-0.05,0.0,0.0,0.5,0.0,9000
7.0,276.0,0.645985399102,0.99999999359,0.852564097099,3.0,2.0,1.0,0.0,4.75362318841,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1700.0,414.166666667,3100.0,286550.0,1360.86666667,4174.71915285,2899.28923267,1500.0,2200.0,1850.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0336193108057999,0.200101659872,0.300584915042,0.0333732174483,0.432320896832,0.491326530612,0.0927437641723,0.0326086956522,0.0144927536232,0.692307692308,0.307692307692,0.311957671958,0.1,0.6,-0.175,-0.25,-0.125,0.0,0.0,0.5,0.0,1400
11.0,241.0,0.5990990964,0.999999992126,0.740157474487,4.0,2.0,1.0,0.0,4.4398340249,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1200.0,199.166666667,0.0,259012.5,0.0,4174.71915285,2717.432288,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0251748106717,0.152693103965,0.151833056225,0.0251016596019,0.645197369537,0.351515151515,-0.0060606060606099,0.00829875518672,0.0124481327801,0.4,0.6,0.3,0.1,0.5,-0.288888888889,-0.5,-0.166666666667,0.0,0.0,0.5,0.0,417
13.0,257.0,0.596837942305,0.999999992754,0.775362313222,6.0,4.0,0.0,0.0,4.490272373540001,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,473.0,113.333333333,12700.0,401816.666667,2251.21666667,4398.75220638,3305.18820664,2700.0,12700.0,7700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.197995253083,0.201700408715,0.0334396571508,0.0333933927271,0.533471288324,0.467916666667,0.122443181818,0.0350194552529,0.00778210116732,0.8181818181820001,0.181818181818,0.327651515152,0.0625,0.5,-0.25,-0.4,-0.1,0.0,0.0,0.5,0.0,1600
11.0,564.0,0.50537634318,0.999999996875,0.7031249978030001,5.0,1.0,4.0,0.0,4.780141843969999,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,280.0,30.2222222222,0.0,109080.0,0.0,3486.96452315,1589.37157733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0206284465932,0.146343139917,0.54499635638,0.0200024035990999,0.268029653511,0.3948201224059999,0.138384460367,0.0230496453900999,0.0,1.0,0.0,0.308703796204,0.0625,0.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1000
9.0,938.0,0.440386680515,0.999999998047,0.65039062373,1.0,1.0,5.0,1.0,4.534115138590001,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,408.0,163.0,3900.0,242200.0,1684.72222222,4372.72105263,2698.45604252,1400.0,1400.0,1400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.173301061555,0.0285815874692,0.7409325998180001,0.0285730070160999,0.0286117441413,0.456123642439,-0.03164160401,0.0223880597015,0.0266524520255999,0.45652173913,0.54347826087,0.258163265306,0.1,0.5,-0.265,-0.8,-0.05,0.0,0.0,0.5,0.0,1200
9.0,391.0,0.5150684917399999,0.999999995261,0.668246442331,8.0,7.0,1.0,0.0,4.37595907928,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,656.0,138.83333333299998,9300.0,386050.0,2358.53169277,3486.96452315,3036.90694887,3600.0,5200.0,4566.66666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333815473819,0.0333342450696,0.0333430610009,0.0333333993758,0.866607747172,0.464439324117,0.0968894009217,0.0306905370844,0.0204603580562999,0.6,0.4,0.329166666667,0.05,0.6,-0.218303571429,-0.4,-0.0714285714286,0.0,0.0,0.5,0.0,1500
13.0,438.0,0.503464202071,0.99999999631,0.642066418295,9.0,6.0,1.0,0.0,5.132420091319999,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,512.0,130.777777778,0.0,169140.0,0.0,3486.96452315,1950.73803879,788.0,12800.0,3481.33333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.118363889515,0.0200022633514,0.7213129607790001,0.119719786235,0.0206011001193,0.377294372294,0.0364502164501999,0.0251141552510999,0.0228310502283,0.52380952381,0.4761904761899999,0.373553719008,0.1363636363639999,0.8,-0.2633333333329999,-0.4,-0.1,0.3125,0.25,0.1875,0.25,1500
13.0,401.0,0.527777776445,0.999999995918,0.681632650279,2.0,2.0,1.0,0.0,4.294264339150001,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,581.0,239.333333333,1400.0,250900.0,1109.42857143,3486.96452315,2537.98540942,620.0,4700.0,2660.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333351035213,0.0340949462684,0.0333900889693,0.865846263557,0.033333597684,0.344191919192,-0.00424242424242,0.0174563591022,0.0224438902742999,0.4375,0.5625,0.288961038961,0.1,0.8,-0.316666666667,-0.5,-0.2,0.6,0.2,0.1,0.2,624
8.0,454.0,0.564732141597,0.999999996094,0.773437496979,12.0,0.0,1.0,0.0,4.56607929515,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1300.0,374.2,1300.0,226420.0,1300.0,5865.1589404,3489.79744312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0202945307902,0.121071572989,0.122529507215,0.0200705131702,0.716033875836,0.383569566634,0.0389866405995,0.0220264317181,0.0220264317181,0.5,0.5,0.341136363636,0.1363636363639999,0.8,-0.220277777778,-0.6,-0.05,0.0,0.0,0.5,0.0,1300
14.0,959.0,0.431034482294,0.999999998246,0.594736841062,17.0,2.0,3.0,2.0,4.97393117831,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1600.0,534.666666667,0.0,116446.8,0.0,6528.0,2272.16694312,1200.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0200030710652,0.0200031583892,0.532363093118,0.0200019097057,0.407628767722,0.445022481544,0.031905180166,0.0312825860271,0.021897810219,0.588235294118,0.411764705882,0.243844877345,0.1,0.5,-0.2423280423279999,-0.5,-0.05,0.0,0.0,0.5,0.0,1600
13.0,569.0,0.495575220362,0.999999996904,0.67492259853,10.0,8.0,0.0,1.0,4.7381370826,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,562.0,210.0,3900.0,211412.5,1659.21052632,3485.38647407,2316.38911931,1100.0,3700.0,1987.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.399567533086,0.0250001368028,0.5254308805219999,0.0250001241562999,0.0250013254329,0.445475088183,0.102496693122,0.0263620386642999,0.0140597539543,0.652173913043,0.3478260869569999,0.426825396825,0.1,0.8,-0.2765625,-1.0,-0.1,0.4,0.1,0.1,0.1,1400
15.0,950.0,0.447793325675,0.999999998172,0.632541132299,9.0,0.0,2.0,0.0,4.765263157890001,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1400.0,382.833333333,1400.0,286566.666667,1400.0,3485.38647407,2374.32091648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0333340704395,0.0333340690173,0.6825559464859999,0.0333338393749,0.2174420746819999,0.430642857143,0.0504956709956999,0.0294736842105,0.0242105263157999,0.549019607843,0.450980392157,0.347489177489,0.1,0.8,-0.2130434782609999,-0.5,-0.1,0.0,0.0,0.5,0.0,3000
12.0,347.0,0.541795663957,0.99999999505,0.6930693035,7.0,1.0,2.0,0.0,4.8674351585,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1300.0,379.375,0.0,140411.11111099998,0.0,4007.38297872,2590.62551803,5200.0,5200.0,5200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0224458758722,0.0222251582495,0.174593803408,0.0222248737263,0.7585102887440001,0.446258503401,0.113775510204,0.0230547550432,0.0028818443804,0.888888888889,0.111111111111,0.314285714286,0.1,0.5,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,2200
7.0,166.0,0.713414629796,0.99999998913,0.902173903237,5.0,3.0,1.0,2.0,4.56024096386,10.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,484.0,150.6,484.0,322178.4,484.0,5842.67616717,3205.3550221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.020004236497,0.0204005822452,0.2189246038749999,0.7205498456839999,0.020120731699,0.254320987654,0.0104938271605,0.0180722891566,0.0180722891566,0.5,0.5,0.283333333333,0.1,0.5,-0.218518518519,-0.3,-0.155555555556,0.0,0.0,0.5,0.0,1600
9.0,757.0,0.518666665975,0.999999997658,0.75175643852,10.0,5.0,5.0,1.0,4.50858652576,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1200.0,214.5,17300.0,326030.0,1522.20547945,5856.25,3056.15142205,1100.0,2000.0,1675.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0213133019054,0.120611122422,0.483857241775,0.0200004105282,0.354217923369,0.412728239023,0.10408675402,0.0369881109643,0.0184940554822,0.666666666667,0.3333333333329999,0.362414579468,0.0625,0.8,-0.278273809524,-0.5,-0.166666666667,0.0,0.0,0.5,0.0,788
11.0,597.0,0.528013581446,0.999999997222,0.677777775895,14.0,3.0,0.0,1.0,4.896147403690001,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1300.0,270.166666667,0.0,275228.571429,0.0,5842.67616717,2885.45386078,2000.0,6000.0,3966.66666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0285735794696,0.0293322702753,0.538251575191,0.3733630009849999,0.0304795740794,0.481718346253,0.0894056847545,0.036850921273,0.0284757118928,0.564102564103,0.435897435897,0.443181818182,0.0333333333333,0.8,-0.288562091503,-0.6,-0.1,0.0,0.0,0.5,0.0,877
13.0,433.0,0.566433565113,0.999999996124,0.744186043627,3.0,2.0,1.0,0.0,4.7713625866100005,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,586.0,145.625,1500.0,216975.0,948.666666667,3484.25386844,2037.5299175,1000.0,2200.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.148304734579,0.0250003926087,0.651460461104,0.0250002495440999,0.1502341621639999,0.3894444444439999,0.195833333333,0.0461893764434,0.00230946882217,0.952380952381,0.047619047619,0.32375,0.1,0.9,-0.1,-0.1,-0.1,0.3,0.1,0.2,0.1,1100
14.0,971.0,0.444326616708,0.999999998155,0.649446493267,3.0,1.0,2.0,0.0,5.08032955716,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1600.0,486.666666667,0.0,116360.0,0.0,3509.74719101,1971.27735524,1600.0,1600.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200009367871,0.020000876432,0.713487797449,0.0200005337092999,0.226509855623,0.467071809363,0.0737118205868,0.0298661174047,0.0195674562307,0.604166666667,0.395833333333,0.33460964323,0.1,0.5,-0.204197994987,-0.4,-0.05,0.0,0.0,0.5,0.0,946
12.0,544.0,0.470149252854,0.999999996753,0.597402595463,4.0,3.0,1.0,0.0,4.867647058819999,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,480.0,114.428571429,11800.0,354785.714286,2024.43243243,4184.53053783,2880.90551674,747.0,4100.0,2423.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408730645341,0.0285736864451,0.306380553626,0.0286658703207,0.227649244267,0.430143550479,0.1068658331719999,0.0753676470588,0.0147058823529,0.8367346938779999,0.163265306122,0.232067627494,0.05,0.6,-0.269345238095,-0.5,-0.0714285714286,0.4545454545449999,0.1363636363639999,0.0454545454545,0.1363636363639999,1100
16.0,361.0,0.57817108974,0.999999995671,0.696969693953,18.0,1.0,1.0,0.0,5.09972299169,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1200.0,201.888888889,0.0,307410.0,0.0,5913.92046557,2807.56485553,1800.0,1800.0,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203219476543,0.0200414802649999,0.684570383679,0.255063919335,0.020002269067,0.3783950617279999,0.0618406285073,0.0249307479224,0.0138504155125,0.642857142857,0.357142857143,0.2799663299659999,0.05,0.5,-0.195,-0.4,-0.125,0.0,0.0,0.5,0.0,6400
12.0,798.0,0.451487709636,0.999999997967,0.6036585353580001,11.0,3.0,5.0,0.0,4.92857142857,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,911.0,337.285714286,1400.0,243057.14285700003,1099.0,3483.55576228,2253.1202906,1000.0,1700.0,1266.66666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285717365436,0.028571715459,0.702431052256,0.028571643582,0.21185385216,0.3933375850339999,0.0478295068027,0.031328320802,0.0175438596490999,0.641025641026,0.358974358974,0.206842857143,0.0625,0.6,-0.182738095238,-0.6,-0.05,0.0,0.0,0.5,0.0,2000
13.0,584.0,0.561151078127,0.999999997101,0.71594202691,16.0,3.0,1.0,1.0,4.967465753419999,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,511.0,84.765,10100.0,307466.666667,2007.32375,4184.53053783,3017.21984446,511.0,4400.0,2103.66666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256716719761,0.0333371728603,0.395781647089,0.0333713011368,0.280793159153,0.424928774929,-0.0159544159544,0.0222602739726,0.027397260274,0.448275862069,0.551724137931,0.275,0.0625,0.8,-0.249826388889,-1.0,-0.1,0.5,-0.1,0.0,0.1,32800
7.0,234.0,0.639130432004,0.999999992308,0.8384615320119999,7.0,3.0,1.0,2.0,4.4572649572600005,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,805.0,278.0,0.0,280737.5,0.0,4266.98204857,2819.97139192,1600.0,13100.0,7350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251110517927999,0.0250653929007,0.276618899222,0.152488605801,0.520716050283,0.447023809524,0.129336734694,0.034188034188,0.017094017094,0.666666666667,0.3333333333329999,0.42625,0.1,1.0,-0.359821428571,-0.9,-0.125,0.0,0.0,0.5,0.0,1200
15.0,1370.0,0.4329819273849999,0.999999998744,0.6231155771069999,3.0,3.0,1.0,0.0,4.4496350365,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,934.0,155.265,0.0,237612.5,0.0,4184.53053783,2443.74269902,1100.0,4900.0,2700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251709089468999,0.150764626475,0.151471532049,0.0250328195395,0.647560112989,0.448287388712,0.0978399901985,0.0416058394160999,0.0167883211678999,0.7125,0.2875,0.335642705248,0.0625,0.8,-0.304554865424,-0.8,-0.05,0.1,0.0,0.4,0.0,1400
10.0,250.0,0.623999997504,0.999999992908,0.808510632564,3.0,3.0,0.0,1.0,4.428,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,508.0,112.6,17300.0,264260.0,1977.81818182,3806.04135338,3104.24663182,969.0,17300.0,9134.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240262542683,0.0421460216729,0.0400052393913,0.637585285832,0.0400009104205,0.427455877456,-0.0399683649684,0.016,0.0279999999999999,0.363636363636,0.636363636364,0.355519480519,0.1363636363639999,0.6,-0.277380952381,-0.5,-0.166666666667,0.0,-0.2,0.5,0.2,1600
13.0,329.0,0.574132490302,0.99999999537,0.662037033972,4.0,4.0,1.0,0.0,4.49848024316,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,480.0,272.857142857,2300.0,225385.714286,1365.125,3483.55576228,2397.90986644,1300.0,8400.0,4850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285715650586,0.17135615397,0.0285718315214,0.0285715485889,0.7429289008609999,0.4018204480699999,0.0695822811448,0.0395136778116,0.0243161094225,0.619047619048,0.380952380952,0.350297202797,0.0625,0.666666666667,-0.245486111111,-0.5,-0.125,0.3333333333329999,0.25,0.166666666667,0.25,217
9.0,146.0,0.676056333267,0.999999987952,0.771084328059,3.0,3.0,0.0,1.0,4.20547945205,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,434.0,154.6,0.0,270300.0,0.0,3483.55576228,2168.89286597,1300.0,3800.0,2133.33333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333339208948,0.0333350139593,0.0333340911889,0.0333337368116,0.8666632371449999,0.552331002331,0.1011800699299999,0.0616438356164,0.0205479452055,0.75,0.25,0.273232323232,0.1363636363639999,0.6,-0.295833333333,-0.5,-0.1875,0.0,0.0,0.5,0.0,1400
