account length,number vmail messages,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,area code,state_East NC,state_East SC,state_Mid Atlantic,state_Mountain,state_New England,state_Others,state_Pacific,state_South Atlantic,state_West NC,state_West SC,international plan_no,international plan_yes,voice mail plan_no,voice mail plan_yes
46.0,0.0,67.0,43.76,261.1,91.0,22.19,200.87398513436247,107.0,9.2,13.4,5.0,3.62,2.0,408,0,0,1,0,0,0,0,0,0,0,1,0,1,0
122.0,0.0,94.0,28.99,173.7,109.0,14.76,200.87398513436247,75.0,11.19,11.3,2.0,3.05,1.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
176.0,0.0,76.0,37.94,214.4,131.0,18.22,154.4,80.0,6.95,10.1,2.0,2.73,3.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
45.0,0.0,91.0,27.17,120.4,86.0,10.23,163.0,93.0,7.34,10.6,3.0,2.86,2.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
130.0,0.0,101.0,42.84,170.2,105.0,14.47,209.2,64.0,9.41,5.7,5.0,2.7719679849340864,0.0,408,0,0,0,0,0,0,0,0,0,1,1,0,1,0
139.0,0.0,132.0,28.05,249.7,86.0,21.22,170.3,128.0,7.66,12.6,8.0,3.4,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
62.0,0.0,86.0,27.15,197.5,76.0,16.79,200.87398513436247,105.0,5.47,13.9,6.0,3.75,0.0,415,0,0,0,0,1,0,0,0,0,0,0,1,1,0
137.0,0.0,90.0,24.48,181.6,100.0,15.44,200.87398513436247,93.0,5.76,12.3,2.0,3.32,0.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
68.0,34.0,72.0,27.2,184.5,119.0,15.68,200.87398513436247,101.0,9.37,6.1,10.0,2.7719679849340864,1.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
147.0,33.0,107.0,42.76,234.1,110.0,19.9,213.4,87.0,9.6,10.4,6.0,2.7719679849340864,3.0,510,0,0,1,0,0,0,0,0,0,0,1,0,0,1
176.0,0.0,101.0,34.32,154.7,78.0,13.15,164.4,79.0,7.4,9.0,2.0,2.43,1.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
163.0,22.0,91.0,36.57,138.9,102.0,11.81,200.87398513436247,109.0,6.58,12.4,2.0,3.35,2.0,408,0,0,0,0,0,0,0,0,1,0,1,0,0,1
83.0,36.0,87.0,16.3,261.6,105.0,22.24,200.87398513436247,109.0,10.29,13.3,4.0,3.59,0.0,510,0,0,0,0,0,0,0,1,0,0,1,0,0,1
177.0,0.0,99.0,29.82,155.3,83.0,13.2,179.4,86.0,8.07,11.5,3.0,3.11,1.0,408,0,0,0,0,0,0,0,0,0,1,1,0,1,0
131.0,28.0,87.0,42.43,227.2,138.0,19.31,200.87398513436247,92.0,10.8,7.6,3.0,2.7719679849340864,3.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
162.0,0.0,131.0,30.11,114.7,122.0,9.75,153.6,88.0,6.91,6.5,6.0,1.76,3.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
147.0,0.0,104.0,35.6,132.5,78.0,11.26,149.4,123.0,6.72,11.3,3.0,3.05,2.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
90.0,0.0,88.0,18.63,137.6,108.0,11.7,159.7,121.0,7.19,11.0,5.0,2.97,2.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
40.0,31.0,69.0,38.2,134.5,81.0,11.43,200.87398513436247,104.0,5.41,7.5,5.0,2.03,1.0,408,0,0,0,0,1,0,0,0,0,0,1,0,0,1
32.0,0.0,87.0,39.25,187.4,90.0,15.93,200.87398513436247,53.0,6.93,6.3,2.0,2.7719679849340864,0.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
63.0,0.0,87.0,31.5,225.3,87.0,19.15,194.3,93.0,8.74,11.7,3.0,3.16,0.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
148.0,21.0,135.0,44.69,149.5,96.0,12.71,200.87398513436247,109.0,6.32,8.1,4.0,2.19,1.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
153.0,0.0,103.0,27.12,275.5,90.0,23.42,176.7,126.0,7.95,10.1,2.0,2.73,1.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
112.0,0.0,103.0,28.97,200.2,71.0,17.02,258.3,100.0,11.62,11.6,4.0,3.13,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
160.0,0.0,111.0,43.52,187.4,61.0,15.93,200.87398513436247,81.0,5.36,11.5,4.0,3.11,3.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
70.0,0.0,102.0,22.08,208.7,133.0,17.74,231.4,93.0,10.41,14.3,3.0,2.7719679849340864,1.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
58.0,0.0,89.0,39.92,106.8,131.0,9.08,200.87398513436247,122.0,8.03,9.9,6.0,2.67,0.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
92.0,0.0,105.0,36.11,224.6,118.0,19.09,221.3,105.0,9.96,9.0,4.0,2.43,1.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
126.0,0.0,96.0,42.47,261.9,92.0,22.26,166.8,108.0,7.51,12.7,4.0,3.43,3.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
13.0,0.0,121.0,9.93,262.2,64.0,22.29,200.87398513436247,115.0,7.15,11.9,5.0,3.21,1.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
87.0,0.0,80.0,22.81,165.0,71.0,14.03,200.87398513436247,102.0,7.79,10.7,5.0,2.89,0.0,510,0,0,0,0,1,0,0,0,0,0,0,1,1,0
101.0,29.0,116.0,20.59,186.4,100.0,15.84,241.7,75.0,10.88,10.1,6.0,2.7719679849340864,0.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
70.0,0.0,91.0,33.54,305.8,81.0,25.99,171.0,105.0,7.69,6.7,6.0,1.81,1.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
82.0,0.0,116.0,24.43,170.7,99.0,14.51,200.87398513436247,95.0,12.95,7.8,5.0,2.11,1.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
162.0,33.0,139.0,31.37,183.2,78.0,15.57,200.87398513436247,106.0,5.73,12.3,6.0,3.32,0.0,510,0,0,0,0,0,0,0,0,0,1,1,0,0,1
137.0,0.0,123.0,29.58,161.3,115.0,13.71,260.7,98.0,11.73,11.4,3.0,2.7719679849340864,2.0,415,0,0,1,0,0,0,0,0,0,0,0,1,1,0
51.0,0.0,108.0,30.86,196.9,87.0,16.74,187.2,119.0,8.42,10.3,2.0,2.78,1.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
67.0,0.0,70.0,19.64,252.2,143.0,21.44,208.9,91.0,9.4,7.5,6.0,2.03,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
163.0,40.0,56.0,39.42,211.8,91.0,18.0,268.5,74.0,12.08,12.3,3.0,2.7719679849340864,2.0,408,0,0,0,0,1,0,0,0,0,0,1,0,0,1
18.0,0.0,97.0,33.49,203.7,107.0,17.31,200.87398513436247,105.0,9.09,8.7,3.0,2.35,3.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
49.0,0.0,69.0,20.3,273.3,92.0,23.23,214.4,153.0,9.65,12.4,7.0,3.35,2.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
22.0,0.0,108.0,30.91,198.6,148.0,16.88,200.87398513436247,96.0,9.3,9.3,3.0,2.51,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
70.0,0.0,99.0,21.47,141.6,106.0,12.04,200.87398513436247,96.0,11.52,9.6,2.0,2.59,0.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
95.0,0.0,104.0,22.85,152.4,95.0,12.95,236.5,80.0,10.64,9.4,3.0,2.54,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
131.0,34.0,134.0,26.62,71.0,95.0,6.04,261.7,120.0,11.78,13.4,10.0,3.62,1.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
111.0,0.0,62.0,29.99,201.0,124.0,17.09,150.4,138.0,6.77,11.2,2.0,3.02,0.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
90.0,26.0,104.0,28.73,188.8,104.0,16.05,213.3,76.0,9.6,13.3,3.0,3.59,0.0,415,0,0,0,0,0,0,0,0,0,1,0,1,0,1
103.0,0.0,125.0,35.11,180.2,113.0,15.32,220.6,95.0,9.93,12.2,4.0,3.29,3.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
68.0,0.0,112.0,36.36,260.5,100.0,22.14,233.8,97.0,10.52,8.4,3.0,2.27,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
161.0,0.0,100.0,29.48,213.7,74.0,18.16,200.87398513436247,69.0,6.37,11.5,4.0,3.11,1.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
122.0,0.0,117.0,24.87,218.7,93.0,18.59,236.0,97.0,10.62,11.5,5.0,2.7719679849340864,1.0,415,0,0,0,0,0,0,0,0,0,1,0,1,1,0
102.0,0.0,125.0,19.52,81.9,126.0,6.96,200.87398513436247,101.0,13.69,12.0,4.0,3.24,0.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
148.0,0.0,98.0,30.31,282.6,110.0,24.02,181.0,98.0,8.15,11.4,4.0,3.08,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
87.0,28.0,106.0,24.4,223.5,147.0,19.0,175.4,69.0,7.89,11.2,5.0,3.02,0.0,408,0,0,0,0,0,0,1,0,0,0,1,0,0,1
77.0,0.0,136.0,24.63,151.3,115.0,12.86,252.4,73.0,11.36,12.3,3.0,3.32,2.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
134.0,32.0,78.0,36.86,102.2,111.0,8.69,174.0,83.0,7.83,8.6,2.0,2.7719679849340864,0.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
102.0,0.0,89.0,17.44,246.0,77.0,20.91,200.87398513436247,140.0,7.67,9.1,4.0,2.7719679849340864,2.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
118.0,0.0,120.0,23.14,204.2,103.0,17.36,228.2,90.0,10.27,11.3,4.0,2.7719679849340864,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
145.0,0.0,137.0,41.09,135.8,100.0,11.54,200.87398513436247,123.0,12.49,13.1,3.0,3.54,0.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
104.0,0.0,77.0,22.19,131.2,117.0,11.15,200.87398513436247,63.0,11.91,13.0,6.0,3.51,0.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
130.0,0.0,102.0,36.18,189.8,137.0,16.13,170.1,105.0,7.65,10.6,4.0,2.86,0.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
132.0,25.0,96.0,19.24,269.9,107.0,22.94,229.1,87.0,10.31,7.1,7.0,1.92,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
144.0,33.0,87.0,42.77,197.6,118.0,16.8,200.87398513436247,97.0,9.41,12.2,3.0,3.29,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
112.0,36.0,117.0,19.33,157.5,82.0,13.39,177.6,118.0,7.99,10.0,3.0,2.7,2.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
122.0,0.0,115.0,23.24,243.1,137.0,20.66,188.9,110.0,8.5,8.6,4.0,2.7719679849340864,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
117.0,0.0,83.0,31.42,248.6,101.0,21.13,133.1,113.0,5.99,9.6,8.0,2.59,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
147.0,38.0,126.0,41.38,273.8,109.0,23.27,200.87398513436247,91.0,12.73,14.1,8.0,3.81,2.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
69.0,0.0,70.0,38.79,263.7,80.0,22.41,142.6,60.0,6.42,10.7,5.0,2.89,3.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
130.0,0.0,102.0,21.59,206.9,107.0,17.59,231.7,99.0,10.43,6.1,6.0,2.7719679849340864,0.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
60.0,0.0,106.0,37.59,178.6,48.0,15.18,200.87398513436247,90.0,9.12,7.4,3.0,2.0,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
116.0,0.0,128.0,15.22,180.8,137.0,15.37,200.87398513436247,94.0,8.69,14.0,3.0,3.78,2.0,510,0,0,1,0,0,0,0,0,0,0,1,0,1,0
130.0,0.0,109.0,30.07,90.7,104.0,7.71,238.0,69.0,10.71,9.5,2.0,2.57,1.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
97.0,28.0,97.0,34.39,69.2,84.0,5.88,200.87398513436247,64.0,11.59,6.7,3.0,1.81,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
22.0,0.0,108.0,27.27,218.1,88.0,18.54,192.9,115.0,8.68,12.5,4.0,3.38,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
113.0,0.0,108.0,41.7,259.9,140.0,22.09,200.87398513436247,115.0,9.19,10.7,2.0,2.7719679849340864,3.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
139.0,0.0,130.0,46.17,156.0,131.0,13.26,136.3,108.0,6.13,11.6,9.0,3.13,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
126.0,26.0,123.0,21.98,176.5,114.0,15.0,154.5,102.0,6.95,9.6,7.0,2.59,1.0,415,1,0,0,0,0,0,0,0,0,0,0,1,0,1
65.0,0.0,53.0,27.0,188.5,132.0,16.02,200.87398513436247,87.0,8.52,9.8,4.0,2.65,2.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
73.0,0.0,94.0,33.71,279.3,101.0,23.74,200.87398513436247,87.0,6.58,14.8,8.0,4.0,3.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
95.0,0.0,119.0,32.33,157.1,70.0,13.35,181.5,120.0,8.17,14.0,6.0,3.78,0.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
101.0,0.0,102.0,42.26,174.9,93.0,14.87,207.2,86.0,9.32,6.1,3.0,1.65,3.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
106.0,0.0,97.0,25.14,209.3,99.0,17.79,162.1,80.0,7.29,8.8,5.0,2.38,2.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.0,96.0,27.37,244.9,82.0,20.82,180.8,103.0,8.14,7.7,6.0,2.7719679849340864,1.0,510,0,1,0,0,0,0,0,0,0,0,0,1,1,0
151.0,0.0,128.0,20.21,278.3,65.0,23.66,200.87398513436247,61.0,8.77,13.2,10.0,3.56,2.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
146.0,0.0,77.0,19.65,213.6,100.0,18.16,200.87398513436247,72.0,9.83,10.7,6.0,2.89,1.0,510,0,0,0,0,1,0,0,0,0,0,1,0,1,0
56.0,0.0,80.0,35.77,176.6,96.0,15.01,149.7,56.0,6.74,15.5,4.0,4.19,1.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
153.0,0.0,127.0,31.5,208.0,73.0,17.68,200.87398513436247,124.0,9.27,15.1,3.0,4.08,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
71.0,0.0,112.0,35.19,173.8,96.0,14.77,178.4,61.0,8.03,12.1,3.0,3.27,1.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
138.0,26.0,83.0,31.26,240.7,93.0,20.46,185.7,125.0,8.36,15.0,3.0,2.7719679849340864,1.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
23.0,0.0,74.0,19.23,168.8,95.0,14.35,262.9,126.0,11.83,6.9,2.0,1.86,1.0,510,0,0,0,0,1,0,0,0,0,0,1,0,1,0
102.0,0.0,106.0,20.93,182.0,102.0,15.47,200.87398513436247,75.0,11.01,12.6,7.0,3.4,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
97.0,0.0,91.0,24.51,226.7,137.0,19.27,144.6,72.0,6.51,13.8,4.0,3.73,3.0,510,0,0,0,0,0,0,0,0,0,1,1,0,1,0
36.0,0.0,117.0,26.79,184.3,58.0,15.67,240.4,99.0,10.82,11.9,1.0,3.21,0.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
103.0,0.0,117.0,31.45,223.3,94.0,18.98,222.8,91.0,10.03,12.6,2.0,3.4,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
81.0,0.0,99.0,26.1,197.6,102.0,16.8,198.5,86.0,8.93,6.3,2.0,1.7,2.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
86.0,21.0,99.0,33.64,165.6,100.0,14.08,208.0,120.0,9.36,10.1,9.0,2.73,0.0,408,0,0,0,0,0,0,1,0,0,0,1,0,0,1
87.0,0.0,113.0,32.22,204.9,100.0,17.42,221.7,93.0,9.98,13.4,3.0,3.62,1.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
106.0,0.0,110.0,36.19,187.0,69.0,15.9,128.1,71.0,5.76,6.3,3.0,1.7,3.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
82.0,0.0,122.0,45.08,178.7,102.0,15.19,200.87398513436247,90.0,7.86,10.7,9.0,2.89,2.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
157.0,0.0,74.0,33.32,213.4,96.0,18.14,196.8,81.0,8.86,7.9,6.0,2.13,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
107.0,0.0,79.0,35.17,262.4,117.0,22.3,149.3,69.0,6.72,10.7,3.0,2.89,0.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
105.0,42.0,79.0,17.32,223.1,97.0,18.96,241.6,77.0,10.87,12.9,2.0,2.7719679849340864,0.0,510,1,0,0,0,0,0,0,0,0,0,1,0,0,1
93.0,36.0,134.0,30.38,178.6,102.0,15.18,126.8,82.0,5.71,8.0,4.0,2.16,2.0,415,0,0,0,0,0,0,1,0,0,0,1,0,0,1
155.0,30.0,86.0,21.85,188.4,91.0,16.01,200.87398513436247,85.0,11.45,6.8,6.0,1.84,1.0,408,0,0,0,0,0,0,1,0,0,0,1,0,0,1
60.0,0.0,99.0,21.27,248.8,62.0,21.15,211.3,79.0,9.51,11.2,3.0,3.02,3.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
77.0,17.0,84.0,34.83,201.0,102.0,17.09,219.7,97.0,9.89,11.3,5.0,3.05,0.0,408,0,0,0,0,1,0,0,0,0,0,1,0,0,1
133.0,0.0,103.0,43.3,252.2,80.0,21.44,178.1,103.0,8.01,8.0,3.0,2.16,0.0,408,1,0,0,0,0,0,0,0,0,0,0,1,1,0
125.0,0.0,90.0,28.78,156.0,138.0,13.26,210.8,106.0,9.49,11.6,6.0,3.13,2.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
101.0,0.0,66.0,21.22,257.2,85.0,21.86,193.2,115.0,8.69,13.4,4.0,3.62,0.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
130.0,0.0,86.0,11.63,193.3,110.0,16.43,171.5,139.0,7.72,10.4,4.0,2.81,0.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
177.0,0.0,77.0,14.43,257.5,109.0,21.89,210.5,66.0,9.47,7.5,5.0,2.03,2.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
144.0,18.0,109.0,18.09,108.1,113.0,9.19,200.87398513436247,111.0,9.38,10.1,5.0,2.73,1.0,415,1,0,0,0,0,0,0,0,0,0,1,0,0,1
74.0,0.0,114.0,21.22,133.0,121.0,11.31,160.3,85.0,7.21,10.6,7.0,2.86,3.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
90.0,0.0,138.0,34.97,161.9,83.0,13.76,269.7,104.0,12.14,12.5,6.0,3.38,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
111.0,0.0,117.0,30.91,158.1,91.0,13.44,266.2,123.0,11.98,9.7,9.0,2.62,0.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
105.0,0.0,100.0,38.83,145.1,108.0,12.33,245.3,140.0,11.04,7.7,7.0,2.7719679849340864,0.0,415,0,0,0,1,0,0,0,0,0,0,0,1,1,0
85.0,0.0,82.0,35.67,194.5,94.0,16.53,200.4,85.0,9.02,11.3,3.0,3.05,0.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
166.0,0.0,89.0,33.64,251.0,113.0,21.34,138.3,85.0,6.22,11.2,2.0,3.02,2.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
110.0,27.0,103.0,45.54,263.3,74.0,22.38,178.1,106.0,8.01,8.3,2.0,2.24,1.0,415,0,0,0,0,0,0,0,0,1,0,0,1,0,1
138.0,0.0,129.0,33.35,176.5,86.0,15.0,200.87398513436247,108.0,10.46,15.2,1.0,2.7719679849340864,0.0,510,0,0,0,0,0,0,1,0,0,0,0,1,1,0
82.0,29.0,111.0,35.22,254.1,137.0,21.6,200.87398513436247,92.0,7.62,9.5,5.0,2.57,2.0,510,0,0,0,0,1,0,0,0,0,0,1,0,0,1
108.0,0.0,105.0,12.55,143.4,114.0,12.19,170.2,98.0,7.66,10.9,3.0,2.94,2.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
110.0,0.0,102.0,32.74,178.9,118.0,15.21,214.6,74.0,9.66,9.4,4.0,2.54,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
37.0,0.0,112.0,46.19,155.1,96.0,13.18,199.5,97.0,8.98,6.6,4.0,2.7719679849340864,3.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
87.0,0.0,83.0,40.8,134.1,106.0,11.4,189.1,84.0,8.51,9.3,2.0,2.7719679849340864,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
43.0,0.0,99.0,27.12,119.7,149.0,10.17,173.9,126.0,7.83,6.8,3.0,1.84,2.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
165.0,0.0,126.0,36.82,190.8,104.0,16.22,200.87398513436247,123.0,10.11,12.4,8.0,3.35,0.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
66.0,32.0,117.0,31.93,129.8,90.0,11.03,132.3,113.0,5.95,12.0,3.0,3.24,2.0,408,0,1,0,0,0,0,0,0,0,0,1,0,0,1
108.0,0.0,112.0,35.82,238.7,73.0,20.29,253.6,90.0,11.41,9.2,5.0,2.48,3.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
147.0,35.0,109.0,26.78,189.6,67.0,16.12,227.0,76.0,10.22,11.1,2.0,2.7719679849340864,3.0,408,0,0,0,0,0,0,0,0,1,0,0,1,0,1
115.0,0.0,107.0,16.95,145.1,96.0,12.33,200.87398513436247,99.0,6.72,14.1,4.0,3.81,2.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
191.0,0.0,104.0,27.54,241.2,120.0,20.5,200.87398513436247,83.0,9.47,10.9,7.0,2.94,1.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
99.0,39.0,94.0,21.56,293.6,115.0,24.96,174.1,91.0,7.83,8.4,4.0,2.27,0.0,510,0,0,0,0,0,0,0,1,0,0,0,1,0,1
81.0,36.0,120.0,19.7,236.6,95.0,20.11,200.87398513436247,90.0,11.48,11.7,6.0,3.16,3.0,415,0,0,0,0,0,0,0,0,0,1,1,0,0,1
96.0,0.0,125.0,30.52,162.3,139.0,13.8,264.5,133.0,11.9,6.6,2.0,1.78,1.0,510,0,0,1,0,0,0,0,0,0,0,1,0,1,0
78.0,0.0,88.0,32.35,194.5,89.0,16.53,256.5,109.0,11.54,11.7,5.0,3.16,2.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
70.0,31.0,101.0,21.4,196.4,102.0,16.69,252.7,75.0,11.37,10.3,4.0,2.7719679849340864,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
59.0,0.0,100.0,32.25,115.9,133.0,9.85,200.87398513436247,115.0,9.93,7.4,4.0,2.0,0.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
107.0,0.0,100.0,28.44,163.9,79.0,13.93,185.9,100.0,8.37,6.7,5.0,2.7719679849340864,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
55.0,0.0,121.0,45.83,171.7,91.0,14.59,219.0,98.0,9.86,8.2,6.0,2.21,1.0,415,1,0,0,0,0,0,0,0,0,0,0,1,1,0
85.0,30.0,107.0,29.43,247.2,101.0,21.01,158.7,104.0,7.14,11.5,5.0,3.11,1.0,408,0,1,0,0,0,0,0,0,0,0,1,0,0,1
53.0,24.0,146.0,24.77,220.5,136.0,18.74,249.9,96.0,11.25,13.1,5.0,3.54,3.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
93.0,32.0,120.0,19.87,232.4,97.0,19.75,127.7,112.0,5.75,11.0,9.0,2.97,0.0,415,0,0,0,0,0,0,0,0,0,1,1,0,0,1
80.0,38.0,69.0,40.22,197.5,68.0,16.79,209.5,102.0,9.43,9.5,10.0,2.57,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
134.0,0.0,91.0,30.12,228.7,105.0,19.44,194.3,113.0,8.74,8.9,3.0,2.4,2.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
96.0,18.0,86.0,29.36,133.4,113.0,11.34,259.5,70.0,11.68,9.8,3.0,2.65,1.0,510,1,0,0,0,0,0,0,0,0,0,1,0,0,1
93.0,0.0,70.0,40.77,251.8,99.0,21.4,168.6,112.0,7.59,10.9,10.0,2.94,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
171.0,25.0,77.0,37.94,183.2,118.0,15.57,150.8,90.0,6.79,10.2,3.0,2.75,3.0,415,0,0,1,0,0,0,0,0,0,0,1,0,0,1
73.0,47.0,117.0,29.53,204.0,114.0,17.34,174.6,94.0,7.86,6.3,3.0,1.7,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
66.0,0.0,98.0,19.79,95.6,74.0,8.13,200.87398513436247,94.0,8.17,10.5,3.0,2.84,3.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
121.0,28.0,94.0,18.7,141.5,76.0,12.03,237.3,87.0,10.68,6.4,3.0,1.73,2.0,510,0,0,0,0,0,0,0,1,0,0,1,0,0,1
116.0,0.0,110.0,27.98,270.6,103.0,23.0,230.4,109.0,10.37,8.0,3.0,2.16,0.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
90.0,29.0,106.0,31.55,219.7,113.0,18.67,200.87398513436247,120.0,6.84,11.1,5.0,3.0,2.0,415,1,0,0,0,0,0,0,0,0,0,1,0,0,1
126.0,0.0,70.0,35.97,216.9,80.0,18.44,200.87398513436247,60.0,6.91,7.8,1.0,2.11,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
184.0,0.0,73.0,40.19,287.3,120.0,24.42,200.87398513436247,94.0,8.64,13.8,4.0,3.73,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
73.0,0.0,102.0,23.31,210.8,114.0,17.92,191.4,120.0,8.61,11.1,4.0,3.0,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
